Order_ID,Product_Category,Original_Price,Discount_Percent,Quantity_Sold,Customer_Type,Region,Discount_Amount,Final_Price,Revenue
407,Electronics,3605.98,5,5,Returning,West,180.3,3425.68,17128.4
408,Beauty,637.18,50,3,Returning,East,318.59,318.59,955.77
409,Sports,3773.17,15,2,New,South,565.98,3207.19,6414.38
410,Beauty,765.84,0,5,New,South,0.0,765.84,3829.2
411,Clothing,426.48,0,5,Returning,South,0.0,426.48,2132.4
412,Clothing,4882.79,20,2,Returning,West,976.56,3906.23,7812.46
413,Sports,4789.26,30,6,Returning,North,1436.78,3352.48,20114.88
414,Beauty,396.14,20,7,New,South,79.23,316.91,2218.37
415,Electronics,2271.94,10,1,New,West,227.19,2044.75,2044.75
416,Sports,1012.6,30,3,Returning,South,303.78,708.82,2126.46
417,Clothing,2478.19,0,4,New,North,0.0,2478.19,9912.76
418,Clothing,4167.87,0,2,Returning,West,0.0,4167.87,8335.74
419,Sports,4758.0,5,5,Returning,East,237.9,4520.1,22600.5
420,Beauty,3207.84,0,4,Returning,South,0.0,3207.84,12831.36
421,Clothing,1834.14,50,2,New,North,917.07,917.07,1834.14
422,Beauty,3056.3,15,1,Returning,East,458.44,2597.86,2597.86
423,Clothing,1628.81,30,8,New,North,488.64,1140.17,9121.36
424,Clothing,4558.14,20,2,Returning,East,911.63,3646.51,7293.02
425,Home,4364.96,30,4,Returning,North,1309.49,3055.47,12221.88
426,Clothing,2835.34,30,5,New,East,850.6,1984.74,9923.7
427,Electronics,1691.51,0,2,New,West,0.0,1691.51,3383.02
428,Sports,1537.61,0,9,Returning,East,0.0,1537.61,13838.49
429,Sports,263.75,10,2,New,North,26.38,237.37,474.74
430,Beauty,4097.52,5,6,Returning,South,204.88,3892.64,23355.84
431,Clothing,2306.88,30,7,Returning,East,692.06,1614.82,11303.74
432,Electronics,1693.15,10,6,New,North,169.32,1523.83,9142.98
433,Beauty,2408.44,30,4,Returning,South,722.53,1685.91,6743.64
434,Home,4111.82,50,1,Returning,West,2055.91,2055.91,2055.91
435,Beauty,710.61,0,2,Returning,West,0.0,710.61,1421.22
436,Beauty,4302.51,10,6,Returning,South,430.25,3872.26,23233.56
437,Clothing,4497.79,25,8,Returning,North,1124.45,3373.34,26986.72
438,Home,4738.87,50,3,Returning,North,2369.44,2369.43,7108.29
439,Beauty,2047.69,20,7,Returning,East,409.54,1638.15,11467.05
440,Electronics,1163.99,10,9,New,West,116.4,1047.59,9428.31
441,Electronics,1930.84,40,4,New,West,772.34,1158.5,4634.0
442,Sports,1731.27,20,7,Returning,West,346.25,1385.02,9695.14
443,Home,963.15,25,7,Returning,West,240.79,722.36,5056.52
444,Home,3075.61,5,9,New,North,153.78,2921.83,26296.47
445,Sports,2435.46,15,3,Returning,West,365.32,2070.14,6210.42
446,Beauty,4341.93,0,1,New,South,0.0,4341.93,4341.93
447,Home,257.34,15,8,New,North,38.6,218.74,1749.92
448,Electronics,3254.95,0,4,New,South,0.0,3254.95,13019.8
449,Electronics,3838.45,15,2,Returning,South,575.77,3262.68,6525.36
450,Clothing,3821.48,5,5,Returning,North,191.07,3630.41,18152.05
451,Home,4441.76,25,4,New,South,1110.44,3331.32,13325.28
452,Beauty,3672.27,25,1,New,South,918.07,2754.2,2754.2
453,Sports,4646.27,40,7,Returning,East,1858.51,2787.76,19514.32
454,Sports,1730.02,50,4,Returning,West,865.01,865.01,3460.04
455,Beauty,2565.73,40,8,New,South,1026.29,1539.44,12315.52
456,Clothing,168.99,0,9,New,East,0.0,168.99,1520.91
457,Sports,134.09,10,8,New,East,13.41,120.68,965.44
458,Home,1276.62,25,1,Returning,West,319.15,957.47,957.47
459,Clothing,593.96,0,8,Returning,East,0.0,593.96,4751.68
460,Home,1375.04,40,5,New,East,550.02,825.02,4125.1
461,Electronics,967.51,25,1,Returning,South,241.88,725.63,725.63
462,Clothing,239.75,0,9,Returning,West,0.0,239.75,2157.75
463,Sports,4555.59,5,9,New,West,227.78,4327.81,38950.29
464,Clothing,140.29,25,7,Returning,South,35.07,105.22,736.54
465,Clothing,3706.8,40,7,Returning,North,1482.72,2224.08,15568.56
466,Clothing,845.52,20,1,New,East,169.1,676.42,676.42
467,Clothing,4569.93,0,9,New,South,0.0,4569.93,41129.37
468,Home,4474.7,5,1,Returning,East,223.74,4250.96,4250.96
469,Electronics,3304.12,15,7,Returning,West,495.62,2808.5,19659.5
470,Beauty,3393.95,15,9,New,West,509.09,2884.86,25963.74
471,Clothing,126.16,30,9,Returning,East,37.85,88.31,794.79
472,Sports,4925.87,5,5,New,West,246.29,4679.58,23397.9
473,Clothing,4401.38,30,6,New,West,1320.41,3080.97,18485.82
474,Sports,4486.02,30,2,New,North,1345.81,3140.21,6280.42
475,Home,3330.3,30,2,Returning,West,999.09,2331.21,4662.42
476,Sports,1789.46,10,9,New,West,178.95,1610.51,14494.59
477,Beauty,4478.88,25,1,Returning,East,1119.72,3359.16,3359.16
478,Electronics,1528.43,25,5,New,South,382.11,1146.32,5731.6
479,Sports,2857.29,15,7,New,West,428.59,2428.7,17000.9
480,Sports,588.68,0,6,Returning,West,0.0,588.68,3532.08
481,Electronics,4617.58,50,6,New,South,2308.79,2308.79,13852.74
482,Beauty,789.78,5,6,New,South,39.49,750.29,4501.74
483,Clothing,1201.99,50,8,Returning,South,601.0,600.99,4807.92
484,Sports,2834.86,40,7,Returning,East,1133.94,1700.92,11906.44
485,Electronics,3844.06,0,5,New,West,0.0,3844.06,19220.3
486,Home,3134.82,30,2,New,West,940.45,2194.37,4388.74
487,Electronics,1237.46,10,6,Returning,South,123.75,1113.71,6682.26
488,Home,104.62,50,5,New,North,52.31,52.31,261.55
489,Beauty,3810.04,20,4,New,East,762.01,3048.03,12192.12
490,Clothing,4927.52,10,5,New,South,492.75,4434.77,22173.85
491,Electronics,4068.57,40,9,Returning,South,1627.43,2441.14,21970.26
492,Sports,2355.01,10,2,Returning,West,235.5,2119.51,4239.02
493,Beauty,4528.46,30,6,Returning,North,1358.54,3169.92,19019.52
494,Electronics,2108.25,30,9,Returning,East,632.48,1475.77,13281.93
495,Sports,2672.18,30,5,New,North,801.65,1870.53,9352.65
496,Electronics,2437.94,0,6,Returning,North,0.0,2437.94,14627.64
497,Home,2293.36,20,4,Returning,West,458.67,1834.69,7338.76
498,Electronics,3898.43,0,5,Returning,South,0.0,3898.43,19492.15
499,Electronics,2681.17,30,8,Returning,South,804.35,1876.82,15014.56
500,Electronics,1651.91,40,1,New,North,660.76,991.15,991.15
501,Beauty,1364.98,30,1,Returning,East,409.49,955.49,955.49
502,Electronics,284.96,0,4,Returning,East,0.0,284.96,1139.84
503,Sports,2957.66,10,3,New,West,295.77,2661.89,7985.67
504,Home,1226.81,10,5,New,East,122.68,1104.13,5520.65
505,Home,825.86,30,8,Returning,West,247.76,578.1,4624.8
506,Electronics,3303.77,15,1,Returning,North,495.57,2808.2,2808.2
507,Beauty,3437.93,10,5,Returning,East,343.79,3094.14,15470.7
508,Beauty,3785.56,25,5,New,South,946.39,2839.17,14195.85
509,Sports,2567.53,25,2,Returning,North,641.88,1925.65,3851.3
510,Electronics,4480.87,20,5,New,West,896.17,3584.7,17923.5
511,Home,4688.08,25,8,New,North,1172.02,3516.06,28128.48
512,Beauty,4056.12,10,7,New,North,405.61,3650.51,25553.57
513,Electronics,3214.41,20,2,New,West,642.88,2571.53,5143.06
514,Beauty,1588.23,50,6,Returning,East,794.12,794.11,4764.66
515,Beauty,4916.43,15,1,New,East,737.46,4178.97,4178.97
516,Home,1443.27,5,3,Returning,South,72.16,1371.11,4113.33
517,Clothing,1093.02,20,6,New,East,218.6,874.42,5246.52
518,Sports,2266.56,10,9,Returning,West,226.66,2039.9,18359.1
519,Sports,378.52,10,1,Returning,West,37.85,340.67,340.67
520,Home,4894.62,15,6,Returning,West,734.19,4160.43,24962.58
521,Beauty,2983.32,15,2,New,East,447.5,2535.82,5071.64
522,Electronics,2829.07,20,9,New,West,565.81,2263.26,20369.34
523,Beauty,3313.4,30,2,Returning,East,994.02,2319.38,4638.76
524,Home,2535.42,15,3,New,West,380.31,2155.11,6465.33
525,Sports,257.11,30,2,Returning,West,77.13,179.98,359.96
526,Beauty,3100.33,50,4,New,East,1550.16,1550.17,6200.68
527,Sports,3609.25,10,4,New,South,360.92,3248.33,12993.32
528,Electronics,2142.07,20,1,New,South,428.41,1713.66,1713.66
529,Sports,3810.75,15,8,Returning,South,571.61,3239.14,25913.12
530,Sports,1212.31,50,5,Returning,East,606.16,606.15,3030.75
531,Clothing,1184.26,20,8,New,West,236.85,947.41,7579.28
532,Clothing,890.94,5,6,Returning,East,44.55,846.39,5078.34
533,Clothing,1922.77,0,2,New,North,0.0,1922.77,3845.54
534,Sports,4250.36,30,7,Returning,North,1275.11,2975.25,20826.75
535,Home,4156.77,0,9,Returning,East,0.0,4156.77,37410.93
536,Sports,1975.84,40,7,Returning,North,790.34,1185.5,8298.5
537,Home,2986.68,50,5,New,South,1493.34,1493.34,7466.7
538,Home,3632.0,30,4,Returning,South,1089.6,2542.4,10169.6
539,Clothing,1281.91,50,8,New,South,640.96,640.95,5127.6
540,Beauty,923.89,25,6,New,North,230.97,692.92,4157.52
541,Electronics,4863.27,30,5,New,South,1458.98,3404.29,17021.45
542,Clothing,3126.03,10,7,Returning,South,312.6,2813.43,19694.01
543,Clothing,4908.94,50,3,Returning,South,2454.47,2454.47,7363.41
544,Beauty,1755.0,10,9,New,East,175.5,1579.5,14215.5
545,Electronics,3544.86,25,4,Returning,West,886.22,2658.64,10634.56
546,Sports,1190.76,15,4,New,West,178.61,1012.15,4048.6
547,Sports,1379.88,50,8,New,East,689.94,689.94,5519.52
548,Clothing,2608.32,0,6,New,South,0.0,2608.32,15649.92
549,Electronics,1666.13,50,1,Returning,South,833.06,833.07,833.07
550,Clothing,921.35,15,2,Returning,East,138.2,783.15,1566.3
551,Home,1388.12,20,9,Returning,East,277.62,1110.5,9994.5
552,Clothing,275.17,0,6,New,North,0.0,275.17,1651.02
553,Clothing,3551.68,0,7,Returning,East,0.0,3551.68,24861.76
554,Sports,2511.37,25,9,New,South,627.84,1883.53,16951.77
555,Sports,561.79,0,3,New,East,0.0,561.79,1685.37
556,Sports,941.3,5,5,Returning,South,47.06,894.24,4471.2
557,Home,602.42,10,5,Returning,North,60.24,542.18,2710.9
558,Sports,3101.7,30,7,New,East,930.51,2171.19,15198.33
559,Electronics,561.63,5,2,New,North,28.08,533.55,1067.1
560,Beauty,3795.98,20,4,Returning,South,759.2,3036.78,12147.12
561,Electronics,200.5,50,4,Returning,South,100.25,100.25,401.0
562,Electronics,1321.94,40,8,New,South,528.78,793.16,6345.28
563,Sports,4464.27,40,3,Returning,South,1785.71,2678.56,8035.68
564,Beauty,3620.8,5,2,Returning,North,181.04,3439.76,6879.52
565,Beauty,457.54,0,9,New,East,0.0,457.54,4117.86
566,Beauty,4123.52,50,4,Returning,East,2061.76,2061.76,8247.04
567,Home,2515.87,15,9,New,South,377.38,2138.49,19246.41
568,Sports,4249.24,50,6,Returning,South,2124.62,2124.62,12747.72
569,Beauty,3043.62,30,1,New,North,913.09,2130.53,2130.53
570,Home,3440.98,25,3,New,North,860.24,2580.74,7742.22
571,Clothing,4968.16,50,7,Returning,South,2484.08,2484.08,17388.56
572,Clothing,1238.44,15,9,Returning,South,185.77,1052.67,9474.03
573,Home,3157.33,0,8,Returning,East,0.0,3157.33,25258.64
574,Home,2355.57,20,5,Returning,East,471.11,1884.46,9422.3
575,Sports,293.31,25,8,New,East,73.33,219.98,1759.84
576,Sports,170.91,25,2,Returning,South,42.73,128.18,256.36
577,Clothing,684.22,0,3,Returning,West,0.0,684.22,2052.66
578,Beauty,3280.55,30,8,New,North,984.16,2296.39,18371.12
579,Clothing,2879.1,40,9,New,North,1151.64,1727.46,15547.14
580,Beauty,2811.8,20,8,New,North,562.36,2249.44,17995.52
581,Beauty,256.1,5,4,Returning,South,12.8,243.3,973.2
582,Sports,2399.58,5,6,New,South,119.98,2279.6,13677.6
583,Electronics,4630.65,20,5,Returning,North,926.13,3704.52,18522.6
584,Electronics,2048.2,30,4,New,North,614.46,1433.74,5734.96
585,Home,3162.12,30,9,Returning,North,948.64,2213.48,19921.32
586,Sports,3921.11,15,3,New,South,588.17,3332.94,9998.82
587,Beauty,3941.23,10,1,New,West,394.12,3547.11,3547.11
588,Electronics,2644.47,50,7,Returning,West,1322.24,1322.23,9255.61
589,Beauty,4303.96,30,8,Returning,West,1291.19,3012.77,24102.16
590,Electronics,2017.75,5,3,Returning,East,100.89,1916.86,5750.58
591,Electronics,4454.6,0,3,New,East,0.0,4454.6,13363.8
592,Electronics,1277.11,5,6,Returning,South,63.86,1213.25,7279.5
593,Sports,1473.06,10,2,New,West,147.31,1325.75,2651.5
594,Clothing,360.29,20,6,Returning,West,72.06,288.23,1729.38
595,Beauty,3998.35,10,5,Returning,East,399.84,3598.51,17992.55
596,Sports,2143.57,50,7,New,West,1071.79,1071.78,7502.46
597,Sports,1222.67,15,9,New,North,183.4,1039.27,9353.43
598,Sports,1235.77,30,9,Returning,East,370.73,865.04,7785.36
599,Sports,4516.86,15,1,New,North,677.53,3839.33,3839.33
600,Sports,4186.19,10,7,Returning,West,418.62,3767.57,26372.99
601,Home,2812.3,0,3,Returning,South,0.0,2812.3,8436.9
602,Beauty,3118.94,50,4,Returning,West,1559.47,1559.47,6237.88
603,Sports,2424.2,0,2,Returning,South,0.0,2424.2,4848.4
604,Beauty,2019.17,0,1,Returning,North,0.0,2019.17,2019.17
605,Home,4585.84,0,3,Returning,North,0.0,4585.84,13757.52
606,Home,715.5,20,9,Returning,West,143.1,572.4,5151.6
607,Beauty,2150.39,30,1,Returning,East,645.12,1505.27,1505.27
608,Electronics,1788.35,30,3,Returning,North,536.5,1251.85,3755.55
609,Clothing,2540.94,0,5,Returning,South,0.0,2540.94,12704.7
610,Electronics,2342.4,25,3,Returning,South,585.6,1756.8,5270.4
611,Electronics,2642.56,50,4,New,East,1321.28,1321.28,5285.12
612,Electronics,785.6,25,4,New,West,196.4,589.2,2356.8
613,Sports,2614.39,15,1,Returning,North,392.16,2222.23,2222.23
614,Home,1287.85,50,6,Returning,West,643.92,643.93,3863.58
615,Electronics,1003.22,10,7,Returning,North,100.32,902.9,6320.3
616,Home,417.69,15,7,Returning,West,62.65,355.04,2485.28
617,Beauty,3837.0,15,6,New,East,575.55,3261.45,19568.7
618,Clothing,2194.47,15,7,New,South,329.17,1865.3,13057.1
619,Beauty,3170.55,25,3,New,West,792.64,2377.91,7133.73
620,Beauty,3665.21,30,5,Returning,West,1099.56,2565.65,12828.25
621,Sports,3428.65,50,7,New,North,1714.32,1714.33,12000.31
622,Clothing,2405.45,10,5,New,West,240.54,2164.91,10824.55
623,Beauty,2000.7,40,2,New,West,800.28,1200.42,2400.84
624,Beauty,1942.2,40,6,New,East,776.88,1165.32,6991.92
625,Clothing,3236.24,0,7,New,West,0.0,3236.24,22653.68
626,Clothing,2524.49,20,2,Returning,East,504.9,2019.59,4039.18
627,Beauty,4260.75,20,8,New,East,852.15,3408.6,27268.8
628,Clothing,4386.04,40,5,New,East,1754.42,2631.62,13158.1
629,Beauty,935.75,40,8,New,North,374.3,561.45,4491.6
630,Beauty,767.54,5,3,Returning,East,38.38,729.16,2187.48
631,Sports,3188.96,10,2,New,North,318.9,2870.06,5740.12
632,Electronics,1576.01,5,7,New,South,78.8,1497.21,10480.47
633,Beauty,191.0,0,5,Returning,East,0.0,191.0,955.0
634,Home,4454.35,5,5,Returning,West,222.72,4231.63,21158.15
635,Electronics,1211.81,25,8,New,East,302.95,908.86,7270.88
636,Electronics,4653.48,0,9,New,South,0.0,4653.48,41881.32
637,Electronics,3615.43,25,8,New,East,903.86,2711.57,21692.56
638,Sports,3837.0,0,2,Returning,North,0.0,3837.0,7674.0
639,Beauty,1087.16,5,7,Returning,South,54.36,1032.8,7229.6
640,Sports,1247.55,40,5,New,South,499.02,748.53,3742.65
641,Beauty,2654.21,25,7,New,North,663.55,1990.66,13934.62
642,Sports,943.29,50,3,New,North,471.64,471.65,1414.95
643,Sports,1596.62,0,4,New,West,0.0,1596.62,6386.48
644,Home,1675.17,20,7,New,South,335.03,1340.14,9380.98
645,Sports,882.19,30,2,New,East,264.66,617.53,1235.06
646,Clothing,1105.4,50,2,New,North,552.7,552.7,1105.4
647,Home,3963.9,50,1,New,West,1981.95,1981.95,1981.95
648,Sports,919.26,15,1,Returning,North,137.89,781.37,781.37
649,Electronics,239.44,15,1,New,North,35.92,203.52,203.52
650,Clothing,3183.84,15,6,New,West,477.58,2706.26,16237.56
651,Clothing,4882.32,10,5,Returning,South,488.23,4394.09,21970.45
652,Clothing,1722.95,40,8,Returning,East,689.18,1033.77,8270.16
653,Home,681.41,20,5,Returning,North,136.28,545.13,2725.65
654,Sports,2894.9,30,1,New,South,868.47,2026.43,2026.43
655,Sports,4541.14,25,8,New,West,1135.29,3405.85,27246.8
656,Electronics,3941.9,50,6,New,West,1970.95,1970.95,11825.7
657,Electronics,3150.33,10,8,Returning,West,315.03,2835.3,22682.4
658,Clothing,1643.78,25,2,New,South,410.94,1232.84,2465.68
659,Electronics,2755.21,10,8,New,East,275.52,2479.69,19837.52
660,Home,547.1,5,6,New,South,27.36,519.74,3118.44
661,Sports,3426.83,10,1,New,South,342.68,3084.15,3084.15
662,Clothing,3652.97,5,1,Returning,West,182.65,3470.32,3470.32
663,Electronics,4828.65,5,5,New,North,241.43,4587.22,22936.1
664,Home,1375.95,30,7,New,North,412.78,963.17,6742.19
665,Home,190.44,10,4,New,West,19.04,171.4,685.6
666,Electronics,2773.48,40,5,New,North,1109.39,1664.09,8320.45
667,Sports,3563.27,5,3,Returning,West,178.16,3385.11,10155.33
668,Electronics,3973.0,30,2,New,South,1191.9,2781.1,5562.2
669,Clothing,1049.32,10,2,Returning,West,104.93,944.39,1888.78
670,Electronics,1382.59,50,5,New,East,691.3,691.29,3456.45
671,Home,2611.7,30,4,New,East,783.51,1828.19,7312.76
672,Electronics,1719.94,50,2,Returning,East,859.97,859.97,1719.94
673,Sports,4316.51,5,5,Returning,South,215.83,4100.68,20503.4
674,Beauty,2421.42,25,9,New,North,605.36,1816.06,16344.54
675,Electronics,4017.94,20,8,Returning,South,803.59,3214.35,25714.8
676,Sports,2945.04,5,9,New,North,147.25,2797.79,25180.11
677,Sports,3888.14,15,9,New,South,583.22,3304.92,29744.28
678,Home,1730.1,15,8,Returning,South,259.52,1470.58,11764.64
679,Sports,4173.94,40,9,New,East,1669.58,2504.36,22539.24
680,Sports,1445.4,30,4,New,South,433.62,1011.78,4047.12
681,Sports,2775.88,20,8,Returning,East,555.18,2220.7,17765.6
682,Sports,1148.63,50,2,Returning,South,574.32,574.31,1148.62
683,Clothing,2430.08,0,9,New,West,0.0,2430.08,21870.72
684,Clothing,1659.06,15,9,New,East,248.86,1410.2,12691.8
685,Home,1406.85,20,3,New,West,281.37,1125.48,3376.44
686,Electronics,4838.23,40,6,Returning,South,1935.29,2902.94,17417.64
687,Sports,884.36,10,7,New,South,88.44,795.92,5571.44
688,Electronics,3957.9,20,3,New,West,791.58,3166.32,9498.96
689,Electronics,4922.41,10,5,Returning,North,492.24,4430.17,22150.85
690,Home,197.52,30,1,New,North,59.26,138.26,138.26
691,Sports,3525.23,10,3,Returning,North,352.52,3172.71,9518.13
692,Sports,1339.27,30,8,Returning,South,401.78,937.49,7499.92
693,Beauty,298.39,5,3,New,North,14.92,283.47,850.41
694,Electronics,2074.16,30,8,Returning,North,622.25,1451.91,11615.28
695,Electronics,4682.57,50,9,New,South,2341.28,2341.29,21071.61
696,Clothing,157.65,20,6,New,South,31.53,126.12,756.72
697,Beauty,2980.64,25,7,Returning,North,745.16,2235.48,15648.36
698,Clothing,2556.84,10,6,Returning,North,255.68,2301.16,13806.96
699,Clothing,4379.58,20,8,Returning,West,875.92,3503.66,28029.28
700,Clothing,511.61,20,7,New,South,102.32,409.29,2865.03
701,Home,3439.48,10,1,New,South,343.95,3095.53,3095.53
702,Home,3432.54,40,3,Returning,West,1373.02,2059.52,6178.56
703,Clothing,3378.49,25,3,New,East,844.62,2533.87,7601.61
704,Beauty,4717.44,10,3,Returning,East,471.74,4245.7,12737.1
705,Electronics,4133.13,0,4,New,South,0.0,4133.13,16532.52
706,Beauty,305.67,0,1,New,South,0.0,305.67,305.67
707,Sports,2408.31,5,2,New,North,120.42,2287.89,4575.78
708,Home,2049.97,20,5,New,East,409.99,1639.98,8199.9
709,Electronics,1619.72,30,6,Returning,North,485.92,1133.8,6802.8
710,Electronics,2311.55,0,9,New,East,0.0,2311.55,20803.95
711,Sports,1982.55,0,2,Returning,West,0.0,1982.55,3965.1
712,Sports,2218.44,15,9,New,North,332.77,1885.67,16971.03
713,Clothing,4898.38,25,7,New,West,1224.6,3673.78,25716.46
714,Home,534.3,50,9,Returning,West,267.15,267.15,2404.35
715,Home,4618.93,0,4,New,East,0.0,4618.93,18475.72
716,Beauty,2453.16,20,7,Returning,South,490.63,1962.53,13737.71
717,Clothing,3156.34,50,1,New,South,1578.17,1578.17,1578.17
718,Clothing,4167.9,40,8,New,West,1667.16,2500.74,20005.92
719,Clothing,1866.27,30,7,New,South,559.88,1306.39,9144.73
720,Clothing,2209.07,5,7,Returning,North,110.45,2098.62,14690.34
721,Home,2106.64,50,2,New,East,1053.32,1053.32,2106.64
722,Home,1936.18,40,9,Returning,North,774.47,1161.71,10455.39
723,Clothing,4635.09,50,8,New,South,2317.54,2317.55,18540.4
724,Beauty,4161.76,50,1,Returning,West,2080.88,2080.88,2080.88
725,Electronics,634.1,50,1,Returning,East,317.05,317.05,317.05
726,Electronics,629.8,10,5,Returning,West,62.98,566.82,2834.1
727,Beauty,2196.56,30,2,Returning,East,658.97,1537.59,3075.18
728,Clothing,583.42,0,1,New,North,0.0,583.42,583.42
729,Home,3133.56,50,8,Returning,South,1566.78,1566.78,12534.24
730,Electronics,804.09,50,4,Returning,North,402.04,402.05,1608.2
731,Sports,2659.63,10,2,New,West,265.96,2393.67,4787.34
732,Sports,135.38,20,5,Returning,North,27.08,108.3,541.5
733,Beauty,1651.32,40,6,New,South,660.53,990.79,5944.74
734,Clothing,3418.23,25,8,New,South,854.56,2563.67,20509.36
735,Electronics,2471.79,50,7,New,North,1235.9,1235.89,8651.23
736,Clothing,4893.52,10,7,New,East,489.35,4404.17,30829.19
737,Electronics,4383.11,30,1,Returning,South,1314.93,3068.18,3068.18
738,Beauty,1859.45,25,3,New,South,464.86,1394.59,4183.77
739,Beauty,322.88,20,3,Returning,South,64.58,258.3,774.9
740,Sports,4243.57,15,7,New,South,636.54,3607.03,25249.21
741,Clothing,4565.05,20,2,Returning,East,913.01,3652.04,7304.08
742,Sports,4121.07,15,7,New,East,618.16,3502.91,24520.37
743,Clothing,726.95,10,9,Returning,West,72.69,654.26,5888.34
744,Sports,4989.78,30,1,New,West,1496.93,3492.85,3492.85
745,Home,1367.06,25,2,Returning,West,341.76,1025.3,2050.6
746,Home,3648.6,15,6,Returning,North,547.29,3101.31,18607.86
747,Home,4549.37,50,2,Returning,North,2274.68,2274.69,4549.38
748,Home,1254.87,0,2,New,West,0.0,1254.87,2509.74
749,Electronics,4550.47,0,5,Returning,South,0.0,4550.47,22752.35
750,Home,1616.46,50,7,Returning,West,808.23,808.23,5657.61
751,Beauty,4884.42,30,4,Returning,North,1465.33,3419.09,13676.36
752,Beauty,1478.17,5,6,New,East,73.91,1404.26,8425.56
753,Electronics,4771.84,20,3,New,South,954.37,3817.47,11452.41
754,Home,362.37,15,4,Returning,South,54.36,308.01,1232.04
755,Home,3575.43,0,4,Returning,South,0.0,3575.43,14301.72
756,Home,2707.34,50,4,Returning,North,1353.67,1353.67,5414.68
757,Sports,2441.6,25,1,Returning,South,610.4,1831.2,1831.2
758,Clothing,1195.12,25,4,Returning,South,298.78,896.34,3585.36
